0710    16  362.850006     8  -48.532806  -90.736763  114.800415    0.034715    0.036177    0.103083    9.579584e-06    2.702637    3.509465e-08   -0.531647
0709    16  369.649994     8  -46.574322  -88.516563  120.881409    0.031794    0.039171    0.102886    4.639849e-06    2.639160    3.509465e-08   -0.531891
0709    16  372.250000     8  -45.860771  -87.604668  123.249413    0.030356    0.040263    0.102893    5.841255e-06    2.629395    3.558293e-08   -0.531952
0709    16  374.850006     8  -45.178387  -86.670731  125.608414    0.029102    0.041228    0.102862    4.973263e-06    2.624512    3.558293e-08   -0.532013
0708    16  381.450012     8  -43.604973  -84.230507  131.529907    0.025656    0.043765    0.102692    9.351410e-06    2.590332    3.607121e-08   -0.532257
0708    16  384.049988     8  -43.042164  -83.228691  133.853424    0.023997    0.044920    0.102583    6.699935e-06    2.595215    3.607121e-08   -0.532318
0708    16  386.649994     8  -42.514973  -82.204582  136.176910    0.022632    0.045685    0.102544    4.172325e-06    2.590332    3.607121e-08   -0.532379
0707    16  392.250000     8  -41.477337  -79.916336  141.235413    0.019407    0.047247    0.102470    7.557683e-06    2.604980    3.655949e-08   -0.532501
0707    16  394.850006     8  -41.054508  -78.831978  143.564911    0.017281    0.048485    0.102266    5.021691e-06    2.600098    3.655949e-08   -0.532562
0707    16  397.549988     8  -40.678013  -77.720863  145.892914    0.015709    0.048899    0.102305    1.019984e-05    2.609863    3.655949e-08   -0.532684
0706    16  403.250000     8  -39.981331  -75.235184  151.033417    0.011861    0.049845    0.102333    5.917624e-06    2.673340    3.704777e-08   -0.532867
0706    16  406.049988     8  -39.719585  -74.057823  153.440918    0.010082    0.050325    0.102278    5.679205e-06    2.712402    3.704777e-08   -0.532928
0706    16  408.750000     8  -39.499401  -72.856461  155.874908    0.008499    0.050696    0.102228    9.637326e-06    2.736816    3.753606e-08   -0.533051
0705    16  414.850006     8  -39.161777  -70.168678  161.264923    0.004425    0.051217    0.102180    1.168717e-05    2.795410    3.753606e-08   -0.533295
